[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000096s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000136s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.035595s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 15,3 [ RunTime:0.053867s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000160s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000333s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000108s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000151s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.042956s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 18,3 [ RunTime:0.043589s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000078s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000184s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000067s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000099s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.025308s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 21,3 [ RunTime:0.026447s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000128s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000260s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000100s ]
[ 2016-09-14T09:18:43+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000141s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.028496s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 24,3 [ RunTime:0.078087s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000053s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000136s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000067s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000112s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.021566s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 27,3 [ RunTime:0.022013s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000062s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000184s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000042s ]
[ 2016-09-14T09:18:44+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000158s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.028703s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 30,3 [ RunTime:0.026652s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000072s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000185s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000054s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000083s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.017139s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 33,3 [ RunTime:0.022812s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000073s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000196s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000065s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000102s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.026761s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 36,3 [ RunTime:0.025377s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000077s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000211s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000069s ]
[ 2016-09-14T09:18:45+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000103s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.022110s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 39,3 [ RunTime:0.017699s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000101s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000218s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000075s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000111s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.023000s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 42,3 [ RunTime:0.029235s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000052s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000138s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000040s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000060s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.011943s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 45,3 [ RunTime:0.031306s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000074s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000195s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000072s ]
[ 2016-09-14T09:18:46+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000104s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:48+08:00 ] /index.php/Grow/addjotting | SQL: SHOW COLUMNS FROM `march_march_jottings` [ RunTime:0.023077s ]
[ 2016-09-14T09:18:48+08:00 ] /index.php/Grow/addjotting | SQL: select us.Num,us.Jtitle,us.id,us.Title,us.Img,us.Jcontent,us.Jtime,er.user_name FROM march_jottings us
					left join march_user er on  er.user_phone = us.user_phone where us.State = 1 
					order by Jtime desc limit 48,3 [ RunTime:0.024836s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | INFO: Run CheckRoute Behavior [ RunTime:0.000053s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ route_check ] --END-- [ RunTime:0.000154s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000044s ]
[ 2016-09-14T09:18:47+08:00 ] /index.php/Grow/addjotting | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000066s ]
[ 2016-09-14T09:18:48+08:00 ] /index.php/Grow/addjotting | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
